"     Date,        Time,      Elapsed,    Chan_1_740.0"
"2026-02-16, 00:58:26.228,  975.766,      11763.7800"
"2026-02-16, 00:58:26.321,  975.859,      11763.7800"
"2026-02-16, 00:58:26.415,  975.953,      11763.7800"
"2026-02-16, 00:58:26.509,  976.047,      11763.7800"
"2026-02-16, 00:58:26.618,  976.156,      11763.7800"
"2026-02-16, 00:58:26.712,  976.250,      11763.7800"
"2026-02-16, 00:58:26.821,  976.359,      11763.7800"
"2026-02-16, 00:58:26.915,  976.453,      11763.7800"
"2026-02-16, 00:58:27.009,  976.547,      11763.7800"
"2026-02-16, 00:58:27.103,  976.641,      11763.7800"
"2026-02-16, 00:58:27.212,  976.750,      11763.7800"
"2026-02-16, 00:58:27.306,  976.844,      11763.7800"
"2026-02-16, 00:58:27.400,  976.938,      11763.7800"
"2026-02-16, 00:58:27.493,  977.031,      11763.7800"
"2026-02-16, 00:58:27.603,  977.141,      11763.7800"
"2026-02-16, 00:58:27.696,  977.234,      11763.7800"
"2026-02-16, 00:58:27.806,  977.344,      11763.7800"
"2026-02-16, 00:58:27.900,  977.438,      11763.7800"
"2026-02-16, 00:58:27.993,  977.531,      11763.7800"
"2026-02-16, 00:58:28.103,  977.641,      11763.7800"
"2026-02-16, 00:58:28.196,  977.734,      11763.7800"
"2026-02-16, 00:58:28.306,  977.844,      11763.7800"
"2026-02-16, 00:58:28.400,  977.938,       1452.0400"
"2026-02-16, 00:58:28.493,  978.031,       1452.0400"
"2026-02-16, 00:58:28.587,  978.125,       1452.0400"
"2026-02-16, 00:58:28.681,  978.219,       1452.0400"
"2026-02-16, 00:58:28.790,  978.328,       1452.0400"
"2026-02-16, 00:58:28.884,  978.422,       1452.0400"
"2026-02-16, 00:58:28.993,  978.531,       1452.0400"
"2026-02-16, 00:58:29.087,  978.625,       1452.0400"
"2026-02-16, 00:58:29.181,  978.719,       1452.0400"
"2026-02-16, 00:58:29.290,  978.828,       1452.0400"
"2026-02-16, 00:58:29.400,  978.938,       1452.0400"
"2026-02-16, 00:58:29.493,  979.031,       1452.0400"
"2026-02-16, 00:58:29.587,  979.125,       1452.0400"
"2026-02-16, 00:58:29.696,  979.234,       1452.0400"
"2026-02-16, 00:58:29.790,  979.328,       1452.0400"
"2026-02-16, 00:58:29.884,  979.422,       1452.0400"
"2026-02-16, 00:58:29.993,  979.531,       1452.0400"
"2026-02-16, 00:58:30.087,  979.625,       1452.0400"
"2026-02-16, 00:58:30.181,  979.719,       1452.0400"
"2026-02-16, 00:58:30.290,  979.828,       1452.0400"
"2026-02-16, 00:58:30.384,  979.922,       1452.0400"
"2026-02-16, 00:58:30.478,  980.016,       1452.0400"
"2026-02-16, 00:58:30.571,  980.109,          3.7400"
"2026-02-16, 00:58:30.665,  980.203,          3.7400"
"2026-02-16, 00:58:30.775,  980.313,          3.7400"
"2026-02-16, 00:58:30.868,  980.406,          3.7400"
"2026-02-16, 00:58:30.978,  980.516,          3.7400"
"2026-02-16, 00:58:31.071,  980.609,          3.7400"
"2026-02-16, 00:58:31.165,  980.703,          3.7400"
"2026-02-16, 00:58:31.275,  980.813,          3.7400"
"2026-02-16, 00:58:31.368,  980.906,          3.7400"
"2026-02-16, 00:58:31.462,  981.000,          3.7400"
"2026-02-16, 00:58:31.571,  981.109,          3.7400"
"2026-02-16, 00:58:31.665,  981.203,          3.7400"
"2026-02-16, 00:58:31.759,  981.297,          3.7400"
"2026-02-16, 00:58:31.853,  981.391,          3.7400"
"2026-02-16, 00:58:31.962,  981.500,          3.7400"
"2026-02-16, 00:58:32.056,  981.594,          3.7400"
"2026-02-16, 00:58:32.150,  981.688,          3.7400"
"2026-02-16, 00:58:32.259,  981.797,          3.7400"
"2026-02-16, 00:58:32.353,  981.891,          3.7400"
"2026-02-16, 00:58:32.446,  981.984,          3.7400"
"2026-02-16, 00:58:32.556,  982.094,          3.7400"
"2026-02-16, 00:58:32.650,  982.188,          3.7400"
"2026-02-16, 00:58:32.743,  982.281,          3.7400"
"2026-02-16, 00:58:32.853,  982.391,          3.1800"
"2026-02-16, 00:58:32.946,  982.484,          3.1800"
"2026-02-16, 00:58:33.040,  982.578,          3.1800"
"2026-02-16, 00:58:33.134,  982.672,          3.1800"
"2026-02-16, 00:58:33.243,  982.781,          3.1800"
"2026-02-16, 00:58:33.337,  982.875,          3.1800"
"2026-02-16, 00:58:33.431,  982.969,          3.1800"
"2026-02-16, 00:58:33.540,  983.078,          3.1800"
"2026-02-16, 00:58:33.634,  983.172,          3.1800"
"2026-02-16, 00:58:33.728,  983.266,          3.1800"
"2026-02-16, 00:58:33.837,  983.375,          3.1800"
"2026-02-16, 00:58:33.931,  983.469,          3.1800"
"2026-02-16, 00:58:34.025,  983.563,          3.1800"
"2026-02-16, 00:58:34.118,  983.656,          3.1800"
"2026-02-16, 00:58:34.228,  983.766,          3.1800"
"2026-02-16, 00:58:34.321,  983.859,          3.1800"
"2026-02-16, 00:58:34.415,  983.953,          3.1800"
"2026-02-16, 00:58:34.525,  984.063,          3.1800"
"2026-02-16, 00:58:34.618,  984.156,          3.1800"
"2026-02-16, 00:58:34.712,  984.250,          3.1800"
"2026-02-16, 00:58:34.821,  984.359,          3.1800"
"2026-02-16, 00:58:34.915,  984.453,          3.1800"
"2026-02-16, 00:58:35.009,  984.547,         -1.3600"
"2026-02-16, 00:58:35.103,  984.641,         -1.3600"
"2026-02-16, 00:58:35.196,  984.734,         -1.3600"
"2026-02-16, 00:58:35.306,  984.844,         -1.3600"
"2026-02-16, 00:58:35.400,  984.938,         -1.3600"
"2026-02-16, 00:58:35.509,  985.047,         -1.3600"
"2026-02-16, 00:58:35.603,  985.141,         -1.3600"
"2026-02-16, 00:58:35.696,  985.234,         -1.3600"
"2026-02-16, 00:58:35.806,  985.344,         -1.3600"
"2026-02-16, 00:58:35.900,  985.438,         -1.3600"
"2026-02-16, 00:58:35.993,  985.531,         -1.3600"
"2026-02-16, 00:58:36.103,  985.641,         -1.3600"
"2026-02-16, 00:58:36.196,  985.734,         -1.3600"
"2026-02-16, 00:58:36.306,  985.844,         -1.3600"
"2026-02-16, 00:58:36.400,  985.938,         -1.3600"
"2026-02-16, 00:58:36.509,  986.047,         -1.3600"
"2026-02-16, 00:58:36.603,  986.141,         -1.3600"
"2026-02-16, 00:58:36.696,  986.234,         -1.3600"
"2026-02-16, 00:58:36.790,  986.328,         -1.3600"
"2026-02-16, 00:58:36.900,  986.438,         -1.3600"
"2026-02-16, 00:58:36.993,  986.531,         -1.3600"
"2026-02-16, 00:58:37.103,  986.641,         -1.3600"
"2026-02-16, 00:58:37.196,  986.734,         -1.3600"
"2026-02-16, 00:58:37.290,  986.828,         -2.0400"
"2026-02-16, 00:58:37.384,  986.922,         -2.0400"
"2026-02-16, 00:58:37.478,  987.016,         -2.0400"
"2026-02-16, 00:58:37.587,  987.125,         -2.0400"
"2026-02-16, 00:58:37.681,  987.219,         -2.0400"
"2026-02-16, 00:58:37.790,  987.328,         -2.0400"
"2026-02-16, 00:58:37.884,  987.422,         -2.0400"
"2026-02-16, 00:58:37.978,  987.516,         -2.0400"
"2026-02-16, 00:58:38.087,  987.625,         -2.0400"
"2026-02-16, 00:58:38.181,  987.719,         -2.0400"
"2026-02-16, 00:58:38.290,  987.828,         -2.0400"
"2026-02-16, 00:58:38.384,  987.922,         -2.0400"
"2026-02-16, 00:58:38.478,  988.016,         -2.0400"
"2026-02-16, 00:58:38.571,  988.109,         -2.0400"
"2026-02-16, 00:58:38.681,  988.219,         -2.0400"
"2026-02-16, 00:58:38.775,  988.313,         -2.0400"
"2026-02-16, 00:58:38.868,  988.406,         -2.0400"
"2026-02-16, 00:58:38.978,  988.516,         -2.0400"
"2026-02-16, 00:58:39.071,  988.609,         -2.0400"
"2026-02-16, 00:58:39.165,  988.703,         -2.0400"
"2026-02-16, 00:58:39.275,  988.813,         -2.0400"
"2026-02-16, 00:58:39.368,  988.906,         -2.0400"
"2026-02-16, 00:58:39.478,  989.016,          2.1400"
"2026-02-16, 00:58:39.571,  989.109,          2.1400"
"2026-02-16, 00:58:39.665,  989.203,          2.1400"
"2026-02-16, 00:58:39.759,  989.297,          2.1400"
"2026-02-16, 00:58:39.868,  989.406,          2.1400"
"2026-02-16, 00:58:39.962,  989.500,          2.1400"
"2026-02-16, 00:58:40.071,  989.609,          2.1400"
"2026-02-16, 00:58:40.165,  989.703,          2.1400"
"2026-02-16, 00:58:40.275,  989.813,          2.1400"
"2026-02-16, 00:58:40.368,  989.906,          2.1400"
"2026-02-16, 00:58:40.478,  990.016,          2.1400"
"2026-02-16, 00:58:40.587,  990.125,          2.1400"
"2026-02-16, 00:58:40.696,  990.234,          2.1400"
"2026-02-16, 00:58:40.790,  990.328,          2.1400"
"2026-02-16, 00:58:40.900,  990.438,          2.1400"
"2026-02-16, 00:58:40.993,  990.531,          2.1400"
"2026-02-16, 00:58:41.087,  990.625,          2.1400"
"2026-02-16, 00:58:41.196,  990.734,          2.1400"
"2026-02-16, 00:58:41.290,  990.828,          2.1400"
"2026-02-16, 00:58:41.384,  990.922,          2.1400"
"2026-02-16, 00:58:41.556,  991.094,          2.1400"
"2026-02-16, 00:58:41.650,  991.188,          0.6000"
"2026-02-16, 00:58:41.775,  991.313,          0.6000"
"2026-02-16, 00:58:41.900,  991.438,          0.6000"
"2026-02-16, 00:58:41.993,  991.531,          0.6000"
"2026-02-16, 00:58:42.103,  991.641,          0.6000"
"2026-02-16, 00:58:42.196,  991.734,          0.6000"
"2026-02-16, 00:58:42.306,  991.844,          0.6000"
"2026-02-16, 00:58:42.400,  991.938,          0.6000"
"2026-02-16, 00:58:42.493,  992.031,          0.6000"
"2026-02-16, 00:58:42.603,  992.141,          0.6000"
"2026-02-16, 00:58:42.696,  992.234,          0.6000"
"2026-02-16, 00:58:42.806,  992.344,          0.6000"
"2026-02-16, 00:58:42.900,  992.438,          0.6000"
"2026-02-16, 00:58:42.993,  992.531,          0.6000"
"2026-02-16, 00:58:43.103,  992.641,          0.6000"
"2026-02-16, 00:58:43.196,  992.734,          0.6000"
"2026-02-16, 00:58:43.290,  992.828,          0.6000"
"2026-02-16, 00:58:43.400,  992.938,          0.6000"
"2026-02-16, 00:58:43.493,  993.031,          0.6000"
"2026-02-16, 00:58:43.587,  993.125,          0.6000"
"2026-02-16, 00:58:43.696,  993.234,          0.6000"
"2026-02-16, 00:58:43.790,  993.328,          0.6000"
"2026-02-16, 00:58:43.884,  993.422,         -0.8000"
"2026-02-16, 00:58:43.993,  993.531,         -0.8000"
"2026-02-16, 00:58:44.087,  993.625,         -0.8000"
"2026-02-16, 00:58:44.181,  993.719,         -0.8000"
"2026-02-16, 00:58:44.290,  993.828,         -0.8000"
"2026-02-16, 00:58:44.384,  993.922,         -0.8000"
"2026-02-16, 00:58:44.493,  994.031,         -0.8000"
"2026-02-16, 00:58:44.587,  994.125,         -0.8000"
"2026-02-16, 00:58:44.681,  994.219,         -0.8000"
"2026-02-16, 00:58:44.790,  994.328,         -0.8000"
"2026-02-16, 00:58:44.900,  994.438,         -0.8000"
"2026-02-16, 00:58:44.993,  994.531,         -0.8000"
"2026-02-16, 00:58:45.087,  994.625,         -0.8000"
"2026-02-16, 00:58:45.196,  994.734,         -0.8000"
"2026-02-16, 00:58:45.290,  994.828,         -0.8000"
"2026-02-16, 00:58:45.400,  994.938,         -0.8000"
"2026-02-16, 00:58:45.493,  995.031,         -0.8000"
"2026-02-16, 00:58:45.587,  995.125,         -0.8000"
"2026-02-16, 00:58:45.681,  995.219,         -0.8000"
"2026-02-16, 00:58:45.790,  995.328,         -0.8000"
"2026-02-16, 00:58:45.884,  995.422,         -0.8000"
"2026-02-16, 00:58:45.993,  995.531,         -0.8000"
"2026-02-16, 00:58:46.087,  995.625,         -0.8000"
"2026-02-16, 00:58:46.181,  995.719,         -1.7200"
"2026-02-16, 00:58:46.290,  995.828,         -1.7200"
"2026-02-16, 00:58:46.384,  995.922,         -1.7200"
"2026-02-16, 00:58:46.478,  996.016,         -1.7200"
"2026-02-16, 00:58:46.587,  996.125,         -1.7200"
"2026-02-16, 00:58:46.681,  996.219,         -1.7200"
"2026-02-16, 00:58:46.790,  996.328,         -1.7200"
"2026-02-16, 00:58:46.884,  996.422,         -1.7200"
"2026-02-16, 00:58:46.978,  996.516,         -1.7200"
"2026-02-16, 00:58:47.087,  996.625,         -1.7200"
"2026-02-16, 00:58:47.181,  996.719,         -1.7200"
"2026-02-16, 00:58:47.275,  996.813,         -1.7200"
"2026-02-16, 00:58:47.384,  996.922,         -1.7200"
"2026-02-16, 00:58:47.478,  997.016,         -1.7200"
"2026-02-16, 00:58:47.571,  997.109,         -1.7200"
"2026-02-16, 00:58:47.665,  997.203,         -1.7200"
"2026-02-16, 00:58:47.775,  997.313,         -1.7200"
"2026-02-16, 00:58:47.868,  997.406,         -1.7200"
"2026-02-16, 00:58:47.978,  997.516,         -1.7200"
"2026-02-16, 00:58:48.071,  997.609,         -1.7200"
"2026-02-16, 00:58:48.181,  997.719,         -1.7200"
"2026-02-16, 00:58:48.275,  997.813,         -1.7200"
"2026-02-16, 00:58:48.368,  997.906,         -3.8800"
"2026-02-16, 00:58:48.478,  998.016,         -3.8800"
"2026-02-16, 00:58:48.571,  998.109,         -3.8800"
"2026-02-16, 00:58:48.665,  998.203,         -3.8800"
"2026-02-16, 00:58:48.775,  998.313,         -3.8800"
"2026-02-16, 00:58:48.868,  998.406,         -3.8800"
"2026-02-16, 00:58:48.962,  998.500,         -3.8800"
"2026-02-16, 00:58:49.071,  998.609,         -3.8800"
"2026-02-16, 00:58:49.165,  998.703,         -3.8800"
"2026-02-16, 00:58:49.275,  998.813,         -3.8800"
"2026-02-16, 00:58:49.368,  998.906,         -3.8800"
"2026-02-16, 00:58:49.462,  999.000,         -3.8800"
"2026-02-16, 00:58:49.571,  999.109,         -3.8800"
"2026-02-16, 00:58:49.665,  999.203,         -3.8800"
"2026-02-16, 00:58:49.759,  999.297,         -3.8800"
"2026-02-16, 00:58:49.853,  999.391,         -3.8800"
"2026-02-16, 00:58:49.962,  999.500,         -3.8800"
"2026-02-16, 00:58:50.056,  999.594,         -3.8800"
"2026-02-16, 00:58:50.165,  999.703,         -3.8800"
"2026-02-16, 00:58:50.259,  999.797,         -3.8800"
"2026-02-16, 00:58:50.353,  999.891,         -3.8800"
"2026-02-16, 00:58:50.462, 1000.000,         -3.8800"
"2026-02-16, 00:58:50.556, 1000.094,         -3.1400"
"2026-02-16, 00:58:50.650, 1000.188,         -3.1400"
"2026-02-16, 00:58:50.759, 1000.297,         -3.1400"
"2026-02-16, 00:58:50.853, 1000.391,         -3.1400"
"2026-02-16, 00:58:50.946, 1000.484,         -3.1400"
"2026-02-16, 00:58:51.056, 1000.594,         -3.1400"
"2026-02-16, 00:58:51.150, 1000.688,         -3.1400"
"2026-02-16, 00:58:51.259, 1000.797,         -3.1400"
"2026-02-16, 00:58:51.368, 1000.906,         -3.1400"
"2026-02-16, 00:58:51.462, 1001.000,         -3.1400"
"2026-02-16, 00:58:51.556, 1001.094,         -3.1400"
"2026-02-16, 00:58:51.665, 1001.203,         -3.1400"
"2026-02-16, 00:58:51.759, 1001.297,         -3.1400"
"2026-02-16, 00:58:51.853, 1001.391,         -3.1400"
"2026-02-16, 00:58:51.962, 1001.500,         -3.1400"
"2026-02-16, 00:58:52.056, 1001.594,         -3.1400"
"2026-02-16, 00:58:52.165, 1001.703,         -3.1400"
"2026-02-16, 00:58:52.259, 1001.797,         -3.1400"
"2026-02-16, 00:58:52.353, 1001.891,         -3.1400"
"2026-02-16, 00:58:52.462, 1002.000,         -3.1400"
"2026-02-16, 00:58:52.556, 1002.094,         -3.1400"
"2026-02-16, 00:58:52.665, 1002.203,         -3.1400"
"2026-02-16, 00:58:52.759, 1002.297,         -3.1400"
"2026-02-16, 00:58:52.868, 1002.406,         -0.7200"
"2026-02-16, 00:58:52.962, 1002.500,         -0.7200"
"2026-02-16, 00:58:53.071, 1002.609,         -0.7200"
"2026-02-16, 00:58:53.165, 1002.703,         -0.7200"
"2026-02-16, 00:58:53.275, 1002.813,         -0.7200"
"2026-02-16, 00:58:53.368, 1002.906,         -0.7200"
"2026-02-16, 00:58:53.462, 1003.000,         -0.7200"
"2026-02-16, 00:58:53.571, 1003.109,         -0.7200"
"2026-02-16, 00:58:53.665, 1003.203,         -0.7200"
"2026-02-16, 00:58:53.775, 1003.313,         -0.7200"
"2026-02-16, 00:58:53.868, 1003.406,         -0.7200"
"2026-02-16, 00:58:53.962, 1003.500,         -0.7200"
"2026-02-16, 00:58:54.071, 1003.609,         -0.7200"
"2026-02-16, 00:58:54.165, 1003.703,         -0.7200"
"2026-02-16, 00:58:54.275, 1003.813,         -0.7200"
"2026-02-16, 00:58:54.368, 1003.906,         -0.7200"
"2026-02-16, 00:58:54.462, 1004.000,         -0.7200"
"2026-02-16, 00:58:54.556, 1004.094,         -0.7200"
"2026-02-16, 00:58:54.665, 1004.203,         -0.7200"
"2026-02-16, 00:58:54.759, 1004.297,         -0.7200"
"2026-02-16, 00:58:54.853, 1004.391,         -0.7200"
"2026-02-16, 00:58:54.962, 1004.500,         -0.7200"
"2026-02-16, 00:58:55.056, 1004.594,          0.7400"
"2026-02-16, 00:58:55.150, 1004.688,          0.7400"
"2026-02-16, 00:58:55.259, 1004.797,          0.7400"
"2026-02-16, 00:58:55.353, 1004.891,          0.7400"
"2026-02-16, 00:58:55.446, 1004.984,          0.7400"
"2026-02-16, 00:58:55.556, 1005.094,          0.7400"
"2026-02-16, 00:58:55.650, 1005.188,          0.7400"
"2026-02-16, 00:58:55.743, 1005.281,          0.7400"
"2026-02-16, 00:58:55.853, 1005.391,          0.7400"
"2026-02-16, 00:58:55.946, 1005.484,          0.7400"
"2026-02-16, 00:58:56.056, 1005.594,          0.7400"
"2026-02-16, 00:58:56.150, 1005.688,          0.7400"
"2026-02-16, 00:58:56.259, 1005.797,          0.7400"
"2026-02-16, 00:58:56.353, 1005.891,          0.7400"
"2026-02-16, 00:58:56.446, 1005.984,          0.7400"
"2026-02-16, 00:58:56.540, 1006.078,          0.7400"
"2026-02-16, 00:58:56.650, 1006.188,          0.7400"
"2026-02-16, 00:58:56.743, 1006.281,          0.7400"
"2026-02-16, 00:58:56.837, 1006.375,          0.7400"
"2026-02-16, 00:58:56.931, 1006.469,          0.7400"
"2026-02-16, 00:58:57.025, 1006.563,          0.7400"
"2026-02-16, 00:58:57.134, 1006.672,          0.7400"
"2026-02-16, 00:58:57.228, 1006.766,         -0.4400"
"2026-02-16, 00:58:57.337, 1006.875,         -0.4400"
"2026-02-16, 00:58:57.431, 1006.969,         -0.4400"
"2026-02-16, 00:58:57.540, 1007.078,         -0.4400"
"2026-02-16, 00:58:57.634, 1007.172,         -0.4400"
"2026-02-16, 00:58:57.728, 1007.266,         -0.4400"
"2026-02-16, 00:58:57.837, 1007.375,         -0.4400"
"2026-02-16, 00:58:57.946, 1007.484,         -0.4400"
"2026-02-16, 00:58:58.040, 1007.578,         -0.4400"
"2026-02-16, 00:58:58.134, 1007.672,         -0.4400"
"2026-02-16, 00:58:58.243, 1007.781,         -0.4400"
"2026-02-16, 00:58:58.337, 1007.875,         -0.4400"
"2026-02-16, 00:58:58.446, 1007.984,         -0.4400"
"2026-02-16, 00:58:58.540, 1008.078,         -0.4400"
"2026-02-16, 00:58:58.650, 1008.188,         -0.4400"
"2026-02-16, 00:58:58.759, 1008.297,         -0.4400"
"2026-02-16, 00:58:58.853, 1008.391,         -0.4400"
"2026-02-16, 00:58:58.962, 1008.500,         -0.4400"
"2026-02-16, 00:58:59.071, 1008.609,         -0.4400"
"2026-02-16, 00:58:59.165, 1008.703,         -0.4400"
"2026-02-16, 00:58:59.259, 1008.797,         -0.4400"
"2026-02-16, 00:58:59.368, 1008.906,         -0.4400"
"2026-02-16, 00:58:59.462, 1009.000,         -2.6200"
"2026-02-16, 00:58:59.556, 1009.094,         -2.6200"
"2026-02-16, 00:58:59.665, 1009.203,         -2.6200"
"2026-02-16, 00:58:59.759, 1009.297,         -2.6200"
"2026-02-16, 00:58:59.868, 1009.406,         -2.6200"
"2026-02-16, 00:58:59.962, 1009.500,         -2.6200"
"2026-02-16, 00:59:00.103, 1009.641,         -2.6200"
"2026-02-16, 00:59:00.196, 1009.734,         -2.6200"
"2026-02-16, 00:59:00.306, 1009.844,         -2.6200"
"2026-02-16, 00:59:00.400, 1009.938,         -2.6200"
"2026-02-16, 00:59:00.509, 1010.047,         -2.6200"
"2026-02-16, 00:59:00.603, 1010.141,         -2.6200"
"2026-02-16, 00:59:00.696, 1010.234,         -2.6200"
"2026-02-16, 00:59:00.806, 1010.344,         -2.6200"
"2026-02-16, 00:59:00.900, 1010.438,         -2.6200"
"2026-02-16, 00:59:00.993, 1010.531,         -2.6200"
"2026-02-16, 00:59:01.103, 1010.641,         -2.6200"
"2026-02-16, 00:59:01.196, 1010.734,         -2.6200"
"2026-02-16, 00:59:01.306, 1010.844,         -2.6200"
"2026-02-16, 00:59:01.446, 1010.984,         -2.6200"
"2026-02-16, 00:59:01.540, 1011.078,         -2.6200"
"2026-02-16, 00:59:01.634, 1011.172,         -2.6200"
"2026-02-16, 00:59:01.728, 1011.266,      14499.9400"
"2026-02-16, 00:59:01.821, 1011.359,      14499.9400"
"2026-02-16, 00:59:01.931, 1011.469,      14499.9400"
"2026-02-16, 00:59:02.025, 1011.563,      14499.9400"
"2026-02-16, 00:59:02.118, 1011.656,      14499.9400"
"2026-02-16, 00:59:02.212, 1011.750,      14499.9400"
"2026-02-16, 00:59:02.321, 1011.859,      14499.9400"
"2026-02-16, 00:59:02.415, 1011.953,      14499.9400"
"2026-02-16, 00:59:02.525, 1012.063,      14499.9400"
"2026-02-16, 00:59:02.618, 1012.156,      14499.9400"
"2026-02-16, 00:59:02.712, 1012.250,      14499.9400"
"2026-02-16, 00:59:02.821, 1012.359,      14499.9400"
"2026-02-16, 00:59:02.915, 1012.453,      14499.9400"
"2026-02-16, 00:59:03.009, 1012.547,      14499.9400"
"2026-02-16, 00:59:03.118, 1012.656,      14499.9400"
"2026-02-16, 00:59:03.212, 1012.750,      14499.9400"
"2026-02-16, 00:59:03.321, 1012.859,      14499.9400"
"2026-02-16, 00:59:03.415, 1012.953,      14499.9400"
"2026-02-16, 00:59:03.525, 1013.063,      14499.9400"
"2026-02-16, 00:59:03.618, 1013.156,      14499.9400"
"2026-02-16, 00:59:03.712, 1013.250,      14499.9400"
"2026-02-16, 00:59:03.806, 1013.344,      14499.9400"
"2026-02-16, 00:59:03.915, 1013.453,      14868.9600"
"2026-02-16, 00:59:04.009, 1013.547,      14868.9600"
"2026-02-16, 00:59:04.118, 1013.656,      14868.9600"
"2026-02-16, 00:59:04.212, 1013.750,      14868.9600"
"2026-02-16, 00:59:04.306, 1013.844,      14868.9600"
"2026-02-16, 00:59:04.400, 1013.938,      14868.9600"
"2026-02-16, 00:59:04.493, 1014.031,      14868.9600"
"2026-02-16, 00:59:04.603, 1014.141,      14868.9600"
"2026-02-16, 00:59:04.696, 1014.234,      14868.9600"
"2026-02-16, 00:59:04.806, 1014.344,      14868.9600"
"2026-02-16, 00:59:04.900, 1014.438,      14868.9600"
"2026-02-16, 00:59:04.993, 1014.531,      14868.9600"
"2026-02-16, 00:59:05.103, 1014.641,      14868.9600"
"2026-02-16, 00:59:05.196, 1014.734,      14868.9600"
"2026-02-16, 00:59:05.306, 1014.844,      14868.9600"
"2026-02-16, 00:59:05.400, 1014.938,      14868.9600"
"2026-02-16, 00:59:05.493, 1015.031,      14868.9600"
"2026-02-16, 00:59:05.587, 1015.125,      14868.9600"
"2026-02-16, 00:59:05.696, 1015.234,      14868.9600"
"2026-02-16, 00:59:05.790, 1015.328,      14868.9600"
"2026-02-16, 00:59:05.884, 1015.422,      14868.9600"
"2026-02-16, 00:59:05.978, 1015.516,      14868.9600"
"2026-02-16, 00:59:06.087, 1015.625,      14868.9600"
"2026-02-16, 00:59:06.181, 1015.719,      13832.5000"
"2026-02-16, 00:59:06.275, 1015.813,      13832.5000"
"2026-02-16, 00:59:06.368, 1015.906,      13832.5000"
"2026-02-16, 00:59:06.478, 1016.016,      13832.5000"
"2026-02-16, 00:59:06.571, 1016.109,      13832.5000"
"2026-02-16, 00:59:06.665, 1016.203,      13832.5000"
"2026-02-16, 00:59:06.775, 1016.313,      13832.5000"
"2026-02-16, 00:59:06.868, 1016.406,      13832.5000"
"2026-02-16, 00:59:06.962, 1016.500,      13832.5000"
"2026-02-16, 00:59:07.071, 1016.609,      13832.5000"
"2026-02-16, 00:59:07.165, 1016.703,      13832.5000"
"2026-02-16, 00:59:07.275, 1016.813,      13832.5000"
"2026-02-16, 00:59:07.368, 1016.906,      13832.5000"
"2026-02-16, 00:59:07.462, 1017.000,      13832.5000"
"2026-02-16, 00:59:07.571, 1017.109,      13832.5000"
"2026-02-16, 00:59:07.665, 1017.203,      13832.5000"
"2026-02-16, 00:59:07.775, 1017.313,      13832.5000"
"2026-02-16, 00:59:07.868, 1017.406,      13832.5000"
"2026-02-16, 00:59:07.962, 1017.500,      13832.5000"
"2026-02-16, 00:59:08.071, 1017.609,      13832.5000"
"2026-02-16, 00:59:08.165, 1017.703,      13832.5000"
"2026-02-16, 00:59:08.275, 1017.813,      13832.5000"
"2026-02-16, 00:59:08.368, 1017.906,      12937.2800"
"2026-02-16, 00:59:08.462, 1018.000,      12937.2800"
"2026-02-16, 00:59:08.556, 1018.094,      12937.2800"
"2026-02-16, 00:59:08.665, 1018.203,      12937.2800"
"2026-02-16, 00:59:08.759, 1018.297,      12937.2800"
"2026-02-16, 00:59:08.868, 1018.406,      12937.2800"
"2026-02-16, 00:59:08.962, 1018.500,      12937.2800"
"2026-02-16, 00:59:09.056, 1018.594,      12937.2800"
"2026-02-16, 00:59:09.150, 1018.688,      12937.2800"
"2026-02-16, 00:59:09.259, 1018.797,      12937.2800"
"2026-02-16, 00:59:09.368, 1018.906,      12937.2800"
"2026-02-16, 00:59:09.462, 1019.000,      12937.2800"
"2026-02-16, 00:59:09.556, 1019.094,      12937.2800"
"2026-02-16, 00:59:09.665, 1019.203,      12937.2800"
"2026-02-16, 00:59:09.759, 1019.297,      12937.2800"
"2026-02-16, 00:59:09.853, 1019.391,      12937.2800"
"2026-02-16, 00:59:09.946, 1019.484,      12937.2800"
"2026-02-16, 00:59:10.056, 1019.594,      12937.2800"
"2026-02-16, 00:59:10.150, 1019.688,      12937.2800"
"2026-02-16, 00:59:10.259, 1019.797,      12937.2800"
"2026-02-16, 00:59:10.353, 1019.891,      12937.2800"
"2026-02-16, 00:59:10.446, 1019.984,      12937.2800"
"2026-02-16, 00:59:10.556, 1020.094,      12937.2800"
"2026-02-16, 00:59:10.650, 1020.188,      12511.5400"
"2026-02-16, 00:59:10.743, 1020.281,      12511.5400"
"2026-02-16, 00:59:10.837, 1020.375,      12511.5400"
"2026-02-16, 00:59:10.931, 1020.469,      12511.5400"
"2026-02-16, 00:59:11.040, 1020.578,      12511.5400"
"2026-02-16, 00:59:11.134, 1020.672,      12511.5400"
"2026-02-16, 00:59:11.228, 1020.766,      12511.5400"
"2026-02-16, 00:59:11.337, 1020.875,      12511.5400"
"2026-02-16, 00:59:11.431, 1020.969,      12511.5400"
"2026-02-16, 00:59:11.525, 1021.063,      12511.5400"
"2026-02-16, 00:59:11.634, 1021.172,      12511.5400"
"2026-02-16, 00:59:11.728, 1021.266,      12511.5400"
"2026-02-16, 00:59:11.837, 1021.375,      12511.5400"
"2026-02-16, 00:59:11.931, 1021.469,      12511.5400"
"2026-02-16, 00:59:12.025, 1021.563,      12511.5400"
"2026-02-16, 00:59:12.118, 1021.656,      12511.5400"
"2026-02-16, 00:59:12.228, 1021.766,      12511.5400"
